,i_index,j_index,obs,PF
8130,331,-306,2.94,0.1097731339255073
8131,334,-303,6.61,0.31205222113120806
8132,332,-315,17.1,0.2596704192953602
8133,332,-315,9.45,0.2596704192953602
8134,332,-315,33.2,0.2596704192953602
8135,334,-322,19.54,0.24486619874451138
8136,335,-323,1.33,0.23711996700367596
8137,332,-340,2.01,0.16990319704203355
8138,333,-341,9.3,0.21292715388808978
8139,336,-274,6.4,24.778028843426398
8140,335,-271,12.19,18.13219896118973
8141,335,-284,7.61,18.035583379116872
8142,336,-293,7.62,0.11634406466971679
8143,333,-304,5.49,0.1739936512057078
8144,332,-315,11.91,0.2596704192953602
8145,333,-315,22.63,0.25280229398819937
8146,333,-315,19.4,0.25280229398819937
8147,335,-340,0.76,0.12640959305318683
8148,336,-339,1.97,0.22492118276239775
8149,334,-367,9.75,0.24798543705315068
8150,334,-367,12.5,0.24798543705315068
8151,335,-374,8.53,0.13926444401729204
8152,335,-374,6.71,0.13926444401729204
8153,332,-385,1.83,0.13458446360428408
8154,337,-266,0.61,15.562493814743434
8155,336,-274,4.88,24.778028843426398
8156,337,-295,2.45,0.3035990918113302
8157,336,-295,5.07,0.5553274238118006
8158,335,-310,18.18,0.2537700271669834
8159,334,-315,10.97,0.2429317760838449
8160,333,-314,11.13,0.2114391573747084
8161,336,-324,43.05,0.23718978796269075
8162,335,-337,2.17,0.23716311340695384
8163,336,-339,1.86,0.22492118276239775
8164,333,-341,7.63,0.21292715388808978
8165,336,-351,1.34,0.16025018695239823
8166,334,-367,9.14,0.24798543705315068
8167,335,-374,4.45,0.13926444401729204
8168,337,-378,7.62,0.042085839149707156
8169,338,-266,3.66,13.724409392957536
8170,335,-286,1.83,5.886029772397952
8171,337,-296,1.84,0.7857946149719495
8172,336,-295,5.18,0.5553274238118006
8173,336,-296,4.27,0.7075015262595584
8174,338,-305,1.83,0.06361611043058886
8175,335,-310,25.9,0.2537700271669834
8176,336,-318,23.27,0.24225680741782124
8177,334,-335,0.66,0.20733842406220443
8178,338,-338,6.16,0.22766464810092046
8179,335,-340,0.61,0.12640959305318683
8180,336,-343,5.27,0.13275142673850177
8181,338,-377,6.1,0.01044738183935751
8182,337,-272,21.02,13.740139840558964
8183,336,-298,6.1,0.963616632247868
8184,336,-298,4.02,0.963616632247868
8185,338,-306,4.07,0.4385556548125377
8186,338,-306,6.63,0.4385556548125377
8187,335,-310,13.74,0.2537700271669834
8188,336,-339,2.05,0.22492118276239775
8189,336,-339,2.23,0.22492118276239775
8190,335,-350,2.44,0.11504640156385619
8191,335,-356,3.35,0.14695587042933989
8192,336,-355,5.18,0.11455906524597094
8193,339,-388,1.83,0.136170395346305
8194,339,-388,2.74,0.136170395346305
8195,336,-200,21.34,13.467065499160302
8196,337,-297,1.32,0.5084564949272166
8197,337,-297,2.04,0.5084564949272166
8198,340,-307,20.49,0.435911815071241
8199,337,-317,27.07,0.19195545587041016
8200,336,-318,31.93,0.24225680741782124
8201,336,-324,43.1,0.23718978796269075
8202,337,-338,5.55,0.2320616900111872
8203,338,-347,1.61,0.16233940859080903
8204,339,-339,7.92,12.765639304364486
8205,339,-388,0.91,0.136170395346305
8206,340,-307,6.29,0.435911815071241
8207,339,-311,2.13,0.2550142083408685
8208,341,-319,2.74,0.22690188060168293
8209,337,-329,6.81,0.10076005342403133
8210,341,-332,15.24,3.87834886424339
8211,337,-337,4.9,0.22448866379002036
8212,341,-341,5.51,0.1468135747690789
8213,337,-344,4.12,0.12214792974022526
8214,339,-346,2.2,0.15173694905246948
8215,339,-344,3.58,0.1280778522590345
8216,339,-367,11.89,0.21535368406917219
8217,339,-388,2.7,0.136170395346305
8218,341,-279,6.24,15.442210273993915
8219,340,-281,0.61,0.0
8220,341,-295,2.44,0.1992148325992094
8221,342,-302,11.39,0.2169476201416119
8222,338,-306,3.96,0.4385556548125377
8223,341,-319,15.54,0.22690188060168293
8224,340,-335,3.86,0.2603716166778641
8225,338,-356,5.99,0.17511545629170347
8226,339,-367,4.88,0.21535368406917219
8227,341,-379,4.7,0.22547203078578934
8228,339,-269,25.3,13.141569264760417
8229,341,-272,5.07,6.256981617097005
8230,340,-282,4.33,0.2068779992227382
8231,341,-287,12.19,6.436941512611231
8232,343,-301,6.48,0.19138400585024867
8233,340,-307,9.14,0.435911815071241
8234,343,-325,4.88,7.226560972054365
8235,343,-336,10.36,13.368955179311607
8236,341,-343,4.57,0.17746044031798175
8237,339,-357,1.48,0.16977443590655475
8238,340,-442,3.17,0.11501279206722534
8239,343,-274,8.48,12.615556899232102
8240,343,-268,3.05,1.0272704055031605
8241,340,-291,1.52,0.20634726073961168
8242,343,-301,5.88,0.19138400585024867
8243,340,-307,10.67,0.435911815071241
8244,343,-309,25.05,0.2314592472968476
8245,344,-325,7.16,6.287882808953711
8246,342,-337,7.12,13.728198396661412
8247,340,-342,5.49,0.18460026308671063
8248,341,-348,0.59,0.17923583342881838
8249,344,-342,7.77,0.21548305041119478
8250,340,-361,5.56,0.19865956013054129
8251,342,-377,10.92,0.17773831760855194
8252,343,-290,3.43,0.2489208835103194
8253,343,-301,10.54,0.19138400585024867
8254,343,-301,14.63,0.19138400585024867
8255,342,-326,1.03,5.543330983524572
8256,343,-331,4.57,0.15285435797497138
8257,343,-329,1.75,9.151458393061294
8258,345,-343,2.3,0.2131883373195028
8259,345,-338,3.33,0.2126666189068878
8260,345,-434,3.48,0.18766312321148723
8261,344,-289,4.93,0.21163410939408206
8262,343,-301,16.52,0.19138400585024867
8263,343,-323,18.25,0.2526661724346404
8264,343,-327,6.48,0.19777715891198028
8265,344,-330,0.78,13.866840369078771
8266,344,-338,4.82,0.2475267991388935
8267,344,-336,8.08,0.25149611985178055
8268,345,-342,6.1,0.21591656923157077
8269,346,-352,9.35,0.2254568219582018
8270,345,-439,3.35,0.17939302373806013
8271,343,-266,3.73,0.0
8272,346,-279,3.54,0.7102126338844975
8273,343,-284,13.4,6.247047888624972
8274,343,-289,1.22,0.21843011105071838
8275,343,-309,22.72,0.2314592472968476
8276,343,-329,2.63,9.151458393061294
8277,346,-339,1.27,0.1739993082559469
8278,347,-340,0.89,0.08087838203188374
8279,346,-341,2.31,0.20976295139260823
8280,343,-346,2.87,0.20743430176570152
8281,347,-351,3.87,0.22181510702020005
8282,347,-351,4.57,0.22181510702020005
8283,347,-364,5.49,0.1961911341723223
8284,347,-377,4.08,0.18351831218487438
8285,344,-286,2.64,0.2564838826943161
8286,344,-286,1.83,0.2564838826943161
8287,347,-290,8.53,0.25251207573049206
8288,348,-293,3.05,0.0
8289,347,-301,21.62,0.2580315806222417
8290,347,-301,22.34,0.2580315806222417
8291,344,-330,0.76,13.866840369078771
8292,346,-341,2.27,0.20976295139260823
8293,345,-341,3.88,0.2142314359149397
8294,346,-343,1.11,0.19160021996305565
8295,344,-347,6.1,0.205501827079703
8296,348,-363,5.49,0.18140117638478814
8297,348,-382,1.77,0.18450441433467712
8298,344,-458,2.94,0.16128698409291867
8299,345,-271,6.1,4.311999306508814
8300,346,-273,2.44,8.144000325647777
8301,347,-290,4.02,0.25251207573049206
8302,349,-302,21.09,0.24989524745474684
8303,348,-337,3.22,0.2687634883835959
8304,346,-339,1.83,0.1739993082559469
8305,347,-351,3.89,0.22181510702020005
8306,348,-363,3.35,0.18140117638478814
8307,349,-382,13.11,0.16112498230686115
8308,346,-272,12.19,7.6370898343317215
8309,346,-273,4.57,8.144000325647777
8310,349,-282,8.05,0.2101887819909331
8311,349,-282,4.57,0.2101887819909331
8312,347,-301,3.66,0.2580315806222417
8313,349,-302,12.75,0.24989524745474684
8314,349,-302,18.9,0.24989524745474684
8315,349,-302,25.91,0.24989524745474684
8316,348,-302,1.35,0.25497230586305625
8317,347,-333,11.89,14.013568576774727
8318,349,-339,0.39,0.13909706576687697
8319,346,-342,7.39,0.21364773266609338
8320,348,-352,5.61,0.23764447305369946
8321,347,-368,11.58,0.176040676507793
8322,347,-279,8.08,0.5727382676561217
8323,349,-283,5.5,0.23304643744130435
8324,350,-295,15.07,0.2631006406886442
8325,349,-334,9.75,13.20729387873189
8326,349,-337,4.68,0.22750612108686366
8327,347,-343,2.42,0.19165269611028693
8328,349,-356,3.0,0.20674732073501453
8329,348,-363,5.18,0.18140117638478814
8330,348,-363,11.58,0.18140117638478814
8331,348,-377,7.01,0.2194690066150141
8332,347,-439,1.83,0.18115049227133712
8333,349,-452,0.74,0.11682631607260838
8334,348,-267,6.71,0.18218590706002813
8335,348,-279,3.05,0.4027639100445302
8336,350,-295,10.67,0.2631006406886442
8337,348,-313,5.0,0.2458669854209714
8338,350,-314,8.29,0.14202721066044485
8339,350,-328,4.88,0.19211834762925428
8340,351,-334,13.72,0.2375410878740529
8341,349,-334,9.97,13.20729387873189
8342,352,-338,1.83,0.21332127582928725
8343,350,-333,7.7,0.20879691303407474
8344,349,-356,1.83,0.20674732073501453
8345,348,-363,10.97,0.18140117638478814
8346,351,-365,3.66,0.17241102248825535
8347,351,-365,5.18,0.17241102248825535
8348,349,-377,1.83,0.32189577189877217
8349,352,-440,2.69,0.12932935540285342
8350,349,-270,6.71,0.5484759887472211
8351,350,-295,19.16,0.2631006406886442
8352,350,-295,27.73,0.2631006406886442
8353,351,-308,1.98,0.10081321079763768
8354,350,-334,8.83,12.40040250450089
8355,351,-350,8.49,0.11610847710903859
8356,350,-351,2.44,0.1242360698438739
8357,349,-363,1.52,0.1931534826873618
8358,350,-378,2.61,0.31858406866979727
8359,352,-452,1.56,0.16601933614261322
8360,353,-267,2.26,0.0
8361,350,-301,2.13,0.22170720942260608
8362,351,-308,5.73,0.10081321079763768
8363,351,-308,7.32,0.10081321079763768
8364,352,-331,2.99,0.13240500547048764
8365,352,-335,5.54,0.24972036730723213
8366,351,-337,4.72,0.21127310899497673
8367,351,-350,1.74,0.11610847710903859
8368,350,-351,3.93,0.1242360698438739
8369,352,-356,4.58,0.23651947610270296
8370,352,-356,3.63,0.23651947610270296
8371,353,-267,0.91,0.0
8372,355,-279,1.26,0.26861402503819126
8373,353,-289,15.85,0.11154930893856398
8374,353,-340,1.1,0.2388942330213228
8375,351,-350,3.5,0.11610847710903859
8376,353,-289,27.31,0.11154930893856398
8377,352,-331,2.87,0.13240500547048764
8378,353,-356,1.85,0.2369386072397898
8379,353,-357,2.81,0.23894192074429793
8380,352,-390,2.44,0.08529603224124402
8381,352,-453,2.14,0.1758585568332021
8382,353,-267,2.44,0.0
8383,355,-278,17.83,0.2328348707149456
8384,353,-282,12.19,0.18739014746186844
8385,353,-289,8.07,0.11154930893856398
8386,357,-300,18.29,0.36424826345021566
8387,357,-361,1.52,0.24183544636293888
8388,354,-440,3.05,0.125825924729144
8389,357,-307,2.13,0.13889213096916977
8390,354,-334,3.7,0.2015102976831565
8391,354,-334,3.3,0.2015102976831565
8392,356,-279,4.88,0.24062297864773954
8393,359,-294,4.27,0.221413584583511
8394,359,-298,4.78,0.21203972032764118
8395,357,-324,4.73,0.18991698858995426
8396,355,-334,2.13,0.22411172864145246
8397,355,-340,6.71,0.19950898052187144
8398,356,-270,11.6,0.2288638120070892
8399,360,-298,3.78,0.22159938771750967
8400,357,-307,2.16,0.13889213096916977
8401,356,-328,2.84,0.101608737077459
8402,360,-343,3.66,0.21033962686609292
8403,356,-345,3.35,0.09833790582011503
8404,356,-345,6.52,0.09833790582011503
8405,360,-363,5.49,0.2019247391272234
8406,357,-334,2.38,0.17706741821887806
8407,360,-335,0.13,0.10320931709299047
8408,361,-344,11.02,0.21333685173672934
8409,361,-344,3.58,0.21333685173672934
8410,360,-343,2.07,0.21033962686609292
8411,360,-361,1.12,0.22278164825087973
8412,358,-457,4.57,0.14419275052273814
8413,360,-267,7.92,0.0
8414,358,-307,12.14,0.14028908532251935
8415,358,-307,6.42,0.14028908532251935
8416,359,-333,1.11,0.11129483415667221
8417,361,-344,8.03,0.21333685173672934
8418,358,-353,3.29,0.1761613145711983
8419,362,-365,7.01,0.18884516824181719
8420,362,-380,5.2,0.1445402029495772
8421,360,-444,1.96,0.15689421689118468
8422,358,-449,5.49,0.09682180254035656
8423,358,-457,3.99,0.14419275052273814
8424,360,-271,2.44,0.20491906857569098
8425,359,-271,6.21,0.5993625921090688
8426,361,-300,2.05,0.157560993678906
8427,360,-343,1.83,0.21033962686609292
8428,360,-343,1.16,0.21033962686609292
8429,360,-444,11.48,0.15689421689118468
8430,359,-457,2.07,0.12176961716710351
8431,362,-278,13.12,0.23210342141933643
8432,361,-309,6.91,0.09187735637763626
8433,363,-321,2.49,0.21198277751564887
8434,360,-340,2.74,0.17733215319389103
8435,361,-343,1.37,0.1766492968931795
8436,361,-343,2.44,0.1766492968931795
8437,361,-344,3.46,0.21333685173672934
8438,363,-374,8.64,0.1886013706537953
8439,364,-273,12.98,0.20851421926070493
8440,364,-322,6.1,0.21913749885176503
8441,361,-327,1.64,0.09965968462680966
8442,362,-339,1.93,0.1888625637076109
8443,362,-339,0.87,0.1888625637076109
8444,366,-267,12.8,0.0
8445,366,-267,9.45,0.0
8446,366,-302,6.14,0.22526064843351415
8447,362,-332,0.71,0.09537343063522546
8448,366,-351,7.31,0.13386775926528424
8449,364,-443,5.77,0.2571359491213702
8450,366,-267,14.38,0.0
8451,367,-339,0.91,0.110241119598485
8452,366,-381,2.62,0.13007664987467885
8453,364,-443,4.57,0.2571359491213702
8454,366,-295,2.85,0.20757486670660297
8455,366,-338,1.1,0.13647291692547495
8456,364,-374,4.57,0.19000457051791114
8457,367,-279,1.71,0.23263758701989154
8458,369,-325,1.67,0.15901328118077945
8459,366,-365,12.19,0.18674613599713608
8460,365,-368,6.0,0.17756049727032283
8461,370,-311,4.57,0.19357695587027432
8462,369,-363,4.72,0.10334299630463888
8463,366,-381,6.59,0.13007664987467885
8464,368,-281,2.23,0.2395631959712103
8465,371,-289,11.31,0.18377540239242338
8466,371,-330,1.55,0.24842216012073481
8467,371,-329,2.48,0.168248263086555
8468,369,-339,1.63,0.10365310295757495
8469,368,-349,7.47,0.19723392925775357
8470,371,-389,1.06,0.1504195585994142
8471,370,-411,1.44,0.14502010484064565
8472,370,-411,2.01,0.14502010484064565
8473,371,-415,3.4,0.14828182563561493
8474,371,-415,5.79,0.14828182563561493
8475,371,-280,7.83,17.32015198920639
8476,372,-290,3.56,0.2586895902517174
8477,372,-291,3.01,0.2529282186288931
8478,371,-329,3.53,0.168248263086555
8479,369,-339,1.74,0.10365310295757495
8480,371,-346,7.92,0.21192420499930426
8481,372,-388,1.82,0.153642498484362
8482,369,-406,1.08,0.0
8483,370,-279,12.88,17.916114079244146
8484,371,-311,11.11,0.19072683431428236
8485,371,-311,6.71,0.19072683431428236
8486,370,-317,3.71,0.14283296661295242
8487,373,-345,1.14,0.211860769691279
8488,372,-376,0.0,0.10520667114547498
8489,373,-401,4.68,0.1271953369852679
8490,370,-411,1.51,0.14502010484064565
8491,370,-411,1.36,0.14502010484064565
8492,370,-411,2.55,0.14502010484064565
8493,373,-290,3.66,0.21890385090782472
8494,370,-369,12.02,0.18097781175902466
8495,370,-384,2.7,0.1331840221143146
8496,374,-400,3.18,0.12796846525533112
8497,370,-411,3.05,0.14502010484064565
8498,372,-414,7.32,0.15393331576670383
8499,371,-292,0.12,0.1926720400724041
8500,372,-328,1.8,0.14502568456692466
8501,374,-335,6.83,0.13585799709234708
8502,373,-346,1.78,0.2241707569200691
8503,372,-359,0.91,0.10092760558931464
8504,372,-373,2.84,0.14378353480054668
8505,373,-383,1.87,0.12783873144434701
8506,373,-383,3.66,0.12783873144434701
8507,374,-390,3.54,0.11576027860771747
8508,374,-345,1.88,0.18303811471248366
8509,372,-383,1.34,0.16356597594139533
8510,375,-405,0.91,0.14966760267474463
8511,376,-333,3.81,0.1871814751630993
8512,376,-333,2.73,0.1871814751630993
8513,375,-352,2.29,0.16647467922076714
8514,373,-373,1.07,0.15294917234278954
8515,376,-380,3.32,0.15457738612316554
8516,373,-383,2.4,0.12783873144434701
8517,374,-383,2.42,0.1255433231134379
8518,375,-408,2.6,0.1395962378526063
8519,377,-280,5.1,0.19665522865684645
8520,377,-292,1.58,0.18208475272529287
8521,377,-306,1.37,0.17633451818740412
8522,378,-305,1.91,0.11889256451956264
8523,374,-350,0.26,0.11485037620976418
8524,377,-399,2.14,0.12612068906278012
8525,376,-413,2.23,0.140396914788075
8526,377,-288,1.68,0.12659137557559696
8527,375,-312,2.97,0.17460628483312546
8528,377,-312,5.41,0.1399886690570078
8529,375,-349,2.33,0.19048806366937288
8530,377,-390,4.36,0.18018301112750598
8531,379,-393,3.93,0.11819684787196953
8532,380,-296,15.43,0.22221129259863467
8533,379,-303,2.44,0.1216065962245488
8534,378,-312,6.12,0.218163476574858
8535,380,-319,1.07,0.09919158495515702
8536,376,-333,3.41,0.1871814751630993
8537,380,-353,1.52,0.13900351585756018
8538,376,-379,6.1,0.14383192227273278
8539,379,-277,5.28,0.14466482604205866
8540,378,-291,0.78,0.12614156980376184
8541,377,-308,0.63,0.12176361767246299
8542,380,-354,2.73,0.21881179069512324
8543,379,-309,6.49,0.12862124922754628
8544,378,-336,2.6,0.11736048753290956
8545,382,-355,7.32,0.24318689850178699
8546,379,-304,1.17,0.12675665723786245
8547,381,-353,3.72,0.14279993976617839
8548,383,-358,2.69,0.15095093425641343
8549,380,-274,5.57,0.21783174836489283
8550,384,-297,2.78,0.1223047017322929
8551,382,-352,3.05,0.1447396469462676
8552,382,-352,3.08,0.1447396469462676
8553,382,-356,4.88,0.24503329670748777
8554,383,-358,3.69,0.15095093425641343
8555,385,-329,3.46,0.20840386582620832
8556,383,-366,9.18,0.19720050287288446
8557,383,-387,4.62,0.19240568731157434
8558,382,-269,10.74,0.0
8559,382,-285,6.1,0.12697231854197485
8560,386,-288,8.2,0.15847810166967638
8561,382,-296,2.83,0.10672309043154106
8562,382,-303,10.84,12.908211511436074
8563,384,-354,3.44,0.23892432005741565
8564,386,-298,9.14,0.19377406995562899
8565,387,-331,9.19,0.2079873011856984
8566,383,-366,3.66,0.19720050287288446
8567,383,-366,3.35,0.19720050287288446
8568,385,-377,4.94,0.0
8569,384,-380,0.97,0.12370606408954248
8570,385,-266,12.19,0.0
8571,385,-277,8.23,0.23689835834688636
8572,385,-300,17.37,14.328314331840184
8573,386,-327,0.94,0.16650359671476045
8574,386,-369,3.05,0.32739267537898453
8575,384,-380,0.53,0.12370606408954248
8576,385,-354,9.14,0.23781923064665103
8577,385,-358,8.84,0.3817296421103466
8578,385,-365,3.62,0.20463464896271646
8579,385,-365,4.57,0.20463464896271646
8580,386,-365,7.47,0.18243317250115182
8581,388,-370,9.38,0.17501652787972638
8582,386,-369,9.14,0.32739267537898453
8583,386,-277,5.0,0.2042615101414164
8584,388,-288,3.35,0.15541047613676837
8585,387,-298,4.27,0.20413155113116752
8586,389,-308,6.17,0.18988178843960607
8587,388,-330,4.99,0.24906478357269535
8588,390,-353,4.98,0.15139166875951773
8589,387,-354,1.83,0.23749336825585388
8590,386,-359,9.6,0.241019581709473
8591,386,-365,4.32,0.18243317250115182
8592,387,-366,5.49,0.17353557546291382
8593,389,-273,9.64,0.19380353150960392
8594,392,-293,6.1,0.12405252652467445
8595,392,-354,6.27,0.24917878653997277
8596,388,-360,12.19,0.2357680286436523
8597,388,-360,4.69,0.2357680286436523
8598,389,-273,7.67,0.19380353150960392
8599,392,-293,7.74,0.12405252652467445
8600,389,-319,8.23,14.381536876930292
8601,392,-354,4.09,0.24917878653997277
8602,389,-360,3.96,0.23471847781438562
8603,390,-279,10.67,0.13452146229417683
8604,394,-286,9.42,2.1488597235731492
8605,390,-311,13.71,14.185492500133677
8606,392,-354,6.27,0.24917878653997277
8607,392,-354,3.98,0.24917878653997277
8608,395,-286,5.84,0.26084935505812507
8609,394,-330,2.25,0.24921428418875552
8610,391,-353,2.78,0.22114024354150807
8611,393,-275,1.58,0.22622778630431467
8612,392,-278,4.88,0.18875148460096197
8613,394,-285,9.45,0.23269945751168764
8614,392,-353,0.91,0.2317762617055535
8615,394,-293,6.71,0.12338149369057928
8616,394,-300,5.49,0.16948921631310462
8617,393,-301,4.57,0.16893541207682577
8618,397,-265,3.74,0.20655356127186023
8619,394,-285,12.45,0.23269945751168764
8620,395,-298,4.57,0.1514024104057665
8621,397,-318,17.61,13.139772466989037
8622,398,-287,2.13,0.21578371857779535
8623,399,-300,4.27,0.08529450374286066
8624,398,-288,5.62,0.2466988981660265
8625,397,-306,0.91,0.18084657813624946
8626,399,-327,4.74,0.2043828848076319
8627,397,-288,9.75,0.25222873076267577
8628,398,-289,3.04,0.25119469808119554
8629,398,-281,6.59,0.07817377203615639
8630,398,-281,7.62,0.07817377203615639
8631,401,-300,1.52,0.23708281662539873
8632,401,-299,15.85,0.14891735785863167
